sh_shiny_the_first_refrac7ions_still_blue_1	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/REFRAC7IONS_Still_blue/ticket/
sh_shiny_the_first_refrac7ions_still_blue_2	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/REFRAC7IONS_Still_blue/ticket/
sh_283_production_solo_live_collection_-master_showpiece-_1	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_1	live	見切れ席	13500	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_1	live	立見指定	13500	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_1	stream	DAY1配信チケット	7000	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_2	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_2	live	見切れ席	13500	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_2	live	立見指定	13500	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_283_production_solo_live_collection_-master_showpiece-_2	stream	DAY2配信チケット	7000	0		https://idolmaster-official.jp/live_event/283production_msp/
sh_the_idolm@ster_shiny_colors_8th_live_ito_yume_1	live	SPラウンジ席	70000	0		https://idolmaster-official.jp/live_event/shinycolors_8th/ticket/
sh_the_idolm@ster_shiny_colors_8th_live_ito_yume_1	live	バルコニー席	17000	0		https://idolmaster-official.jp/live_event/shinycolors_8th/ticket/
sh_the_idolm@ster_shiny_colors_8th_live_ito_yume_1	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/shinycolors_8th/ticket/
sh_the_idolm@ster_shiny_colors_8th_live_ito_yume_2	live	SPラウンジ席	70000	0		https://idolmaster-official.jp/live_event/shinycolors_8th/ticket/
sh_the_idolm@ster_shiny_colors_8th_live_ito_yume_2	live	バルコニー席	17000	0		https://idolmaster-official.jp/live_event/shinycolors_8th/ticket/
sh_the_idolm@ster_shiny_colors_8th_live_ito_yume_2	live	全席指定	14000	0	4/26は完売のため2次発売・当日券なし	https://idolmaster-official.jp/live_event/shinycolors_8th/ticket/
sh_L1247	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/news/01_17523
sh_L1248	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/news/01_17523
sh_L1249	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/news/01_17523
sh_L1235	live	応援プロデューサーシート	20000	0		https://idolmaster-official.jp/live_event/283pro_kansyasai/
sh_L1235	live	指定席	12000	0		https://idolmaster-official.jp/live_event/283pro_kansyasai/
sh_L1236	live	応援プロデューサーシート	20000	0		https://idolmaster-official.jp/live_event/283pro_kansyasai/
sh_L1236	live	指定席	12000	0		https://idolmaster-official.jp/live_event/283pro_kansyasai/
sh_L1182	live	SPラウンジ席	70000	0		https://idolmaster-official.jp/news/01_16086
sh_L1182	live	バルコニー席	17000	0		https://idolmaster-official.jp/news/01_16086
sh_L1182	live	全席指定	14000	0		https://idolmaster-official.jp/news/01_16086
sh_L1183	live	SPラウンジ席	70000	0		https://idolmaster-official.jp/news/01_16086
sh_L1183	live	バルコニー席	17000	0		https://idolmaster-official.jp/news/01_16086
sh_L1183	live	全席指定	14000	0		https://idolmaster-official.jp/news/01_16086
sh_L1219	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/283_Order/
sh_L1219	stream	xRライブストリーミングチケット	5500	0		https://idolmaster-official.jp/live_event/283_Order/
sh_L1220	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/283_Order/
sh_L1220	stream	xRライブストリーミングチケット	5500	0		https://idolmaster-official.jp/live_event/283_Order/
sh_L1221	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/283_Order/
sh_L1221	stream	xRライブストリーミングチケット	5500	0		https://idolmaster-official.jp/live_event/283_Order/
sh_L1162	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/fourth.php
sh_L1163	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/fourth.php
sh_L1138	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/third.php
sh_L1139	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/third.php
sh_L1108	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/second.php
sh_L1109	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/second.php
sh_L1100	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/first.php
sh_L1101	live	全席指定	12000	0	来場者特典付き	https://idolmaster-official.jp/live_event/shinycolors_7th/ticket/first.php
sh_L1074	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_events/283_Uka
sh_L1074	stream	xRライブストリーミングチケット	4500	0		https://idolmaster-official.jp/live_events/283_Uka
sh_L1075	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_events/283_Uka
sh_L1075	stream	xRライブストリーミングチケット	4500	0		https://idolmaster-official.jp/live_events/283_Uka
sh_L1076	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_events/283_Uka
sh_L1076	stream	xRライブストリーミングチケット	4500	0		https://idolmaster-official.jp/live_events/283_Uka
sh_L1048	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/shinycolors_over_the_prism/ticket/
sh_L1048	live	立見指定	13500	0		https://idolmaster-official.jp/live_event/shinycolors_over_the_prism/ticket/
sh_L1049	live	立見指定	13500	0	3/2公演は立見指定のみ販売(全席指定の取り扱いなし)	https://idolmaster-official.jp/live_event/shinycolors_over_the_prism/ticket/
sh_L1009	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/SC_lme/
sh_L1010	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/SC_lme/
sh_L1011	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/SC_lme/
sh_L1012	live	現地チケット(全席指定)	9800	0		https://idolmaster-official.jp/live_event/SC_lme/
sh_L0988	live	全席指定	8500	0		https://idolmaster-official.jp/live_event/master_expo/ticket/live.php
sh_L0996	live	全席指定	8500	0		https://idolmaster-official.jp/live_event/master_expo/ticket/live.php
sh_L0957	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/shinycolors_6-5th/ticket/
sh_L0957	live	立見指定	13500	0		https://idolmaster-official.jp/live_event/shinycolors_6-5th/ticket/
sh_L0957	live	見切れ席	13500	0		https://idolmaster-official.jp/live_event/shinycolors_6-5th/ticket/
sh_L0958	live	全席指定	14000	0		https://idolmaster-official.jp/live_event/shinycolors_6-5th/ticket/
sh_L0958	live	立見指定	13500	0		https://idolmaster-official.jp/live_event/shinycolors_6-5th/ticket/
sh_L0958	live	見切れ席	13500	0		https://idolmaster-official.jp/live_event/shinycolors_6-5th/ticket/
sh_L0921	live	全席指定	13000	0		https://idolmaster-official.jp/live_event/shinycolors_livefun/ticket/
sh_L0921	live	立見指定	12500	0		https://idolmaster-official.jp/live_event/shinycolors_livefun/ticket/
sh_L0922	live	全席指定	13000	0		https://idolmaster-official.jp/live_event/shinycolors_livefun/ticket/
sh_L0922	live	立見指定	12500	0		https://idolmaster-official.jp/live_event/shinycolors_livefun/ticket/
sh_L0904	live	SPラウンジ席	55000	0		https://idolmaster-official.jp/live_event/shinycolors_6th/ticket/ff.php
sh_L0904	live	バルコニー席	15000	0		https://idolmaster-official.jp/live_event/shinycolors_6th/ticket/ff.php
sh_L0904	live	全席指定	13000	0		https://idolmaster-official.jp/live_event/shinycolors_6th/ticket/ff.php
